1.99695829941	2.07326451138	0.391919864	0.0885406697	0.101009101	-5.540434	-6.706021	1.165587	-8.500115	84.543033	-93.043148	1.794094	
1.99881960161	2.0604743506	0.391918839	0.0869740812	0.094602593	-3.519559	-6.096441	2.576882	-7.6665602	92.073095	-99.7396552	1.5701192	
2.0094500362	2.03969407507	0.396952862	0.088798831	0.0836259776	2.6898507	2.4017007	0.28815	-4.4623239	94.8749651	-99.337289	6.8640246	
1.99382499818	2.04410627474	0.392348558	0.087629511	0.0714532158	8.158705	7.038239	1.120466	-6.30951	91.849009	-98.158519	13.347749	
2.02264708869	2.03910566711	0.395840001	0.0895307369	0.0714938392	7.198324	4.423025	2.775299	-10.245258	85.661649	-95.906907	14.668283	
2.03923808734	2.02551934946	0.404294619	0.0904472825	0.0877951043	4.0418231	3.9661871	0.075636	-11.1882885	83.2058935	-94.394182	15.1544756	
2.02265093223	2.06617719484	0.397303553	0.090280322	0.102506489	-0.0275538000001	-1.6324309	1.6048771	-8.4992192	84.2336089	-92.7328281	6.8667883	
2.023039782	2.04924531331	0.397259018	0.0888991885	0.0926076845	-6.874472	-8.876772	2.0023	-4.5925138	95.2785855	-99.8710993	-4.2842582	
2.01378357966	2.0329478931	0.401347447	0.0894016431	0.0837342601	-7.8096318	-9.3330468	1.523415	-3.3688255	97.1065075	-100.475333	-5.9642213	
1.99468724327	2.04360800251	0.391528756	0.0873683351	0.0707656229	-3.8938162	-4.4272721	0.5334559	-6.0578324	92.9488578	-99.0066902	1.6305603	
1.99608731807	2.05073789957	0.390438629	0.0877584246	0.0729831796	-0.413569	-3.344579	2.93101	-9.9874204	85.2990328	-95.2864532	6.6428414	
2.00737119517	2.03645926716	0.398908413	0.0885050133	0.0890431555	4.9586453	5.0791733	-0.120528	-10.5494437	83.6987853	-94.248229	15.628617	
2.00255812749	2.07414584884	0.393139001	0.0887803158	0.102068598	9.2960124	7.3268787	1.9691337	-8.7644244	83.4219718	-92.1863962	16.0913031	
2.02534173851	2.04748255576	0.397144657	0.0891197581	0.0936007131	5.650017	3.616909	2.033108	-6.0268444	93.9816121	-100.0084565	9.6437534	
2.03132387319	2.0241968756	0.405733965	0.0906736009	0.0816176374	1.4181447	-0.0672193	1.485364	-5.3682021	95.5018189	-100.870021	5.3009828	
2.02447470204	2.03313185657	0.397556557	0.0894887956	0.0724908082	-2.7305216	-3.1680788	0.4375572	-8.4124148	90.5760661	-98.9884809	5.244336	
