#R(AU),SIGMA(CGS),SOUND_SPEED(CGS)
#DISKMASS:   2.60571104E-02
 4.44999990E-01  9.89877014E+03  4.64565742E+03  8.05119131E-07
 4.54999990E-01  9.52119181E+03  4.61991871E+03  7.53192505E-07
 4.64999990E-01  9.16576232E+03  4.59487758E+03  7.05636961E-07
 4.74999989E-01  8.83074699E+03  4.57050071E+03  6.62002075E-07
 4.84999989E-01  8.51457972E+03  4.54675705E+03  6.21891991E-07
 4.94999989E-01  8.21584355E+03  4.52361759E+03  5.84957862E-07
 5.04999989E-01  7.93325377E+03  4.50105520E+03  5.50891467E-07
 5.14999988E-01  7.66564332E+03  4.47904449E+03  5.19419790E-07
 5.24999988E-01  7.41194994E+03  4.45756164E+03  4.90300425E-07
 5.34999988E-01  7.17120504E+03  4.43658430E+03  4.63317638E-07
 5.44999988E-01  6.94252384E+03  4.41609145E+03  4.38279011E-07
 5.54999988E-01  6.72509677E+03  4.39606331E+03  4.15012550E-07
 5.64999987E-01  6.51818189E+03  4.37648124E+03  3.93364203E-07
 5.74999987E-01  6.32109810E+03  4.35732769E+03  3.73195712E-07
 5.84999987E-01  6.13321929E+03  4.33858607E+03  3.54382756E-07
 5.94999987E-01  5.95396899E+03  4.32024068E+03  3.36813339E-07
 6.04999986E-01  5.78281572E+03  4.30227671E+03  3.20386387E-07
 6.14999986E-01  5.61926879E+03  4.28468012E+03  3.05010529E-07
 6.24999986E-01  5.46287456E+03  4.26743760E+03  2.90603023E-07
 6.34999986E-01  5.31321316E+03  4.25053652E+03  2.77088820E-07
 6.44999986E-01  5.16989542E+03  4.23396492E+03  2.64399747E-07
 6.54999985E-01  5.03256026E+03  4.21771139E+03  2.52473778E-07
 6.64999985E-01  4.90087222E+03  4.20176513E+03  2.41254400E-07
 6.74999985E-01  4.77451933E+03  4.18611582E+03  2.30690049E-07
 6.84999985E-01  4.65321113E+03  4.17075367E+03  2.20733609E-07
 6.94999984E-01  4.53667691E+03  4.15566932E+03  2.11341977E-07
 7.04999984E-01  4.42466407E+03  4.14085387E+03  2.02475662E-07
 7.14999984E-01  4.31693675E+03  4.12629880E+03  1.94098444E-07
 7.24999984E-01  4.21327443E+03  4.11199599E+03  1.86177057E-07
 7.34999984E-01  4.11347077E+03  4.09793767E+03  1.78680913E-07
 7.44999983E-01  4.01733253E+03  4.08411644E+03  1.71581856E-07
 7.54999983E-01  3.92467856E+03  4.07052518E+03  1.64853938E-07
 7.64999983E-01  3.83533892E+03  4.05715710E+03  1.58473217E-07
 7.74999983E-01  3.74915400E+03  4.04400569E+03  1.52417584E-07
 7.84999982E-01  3.66597382E+03  4.03106471E+03  1.46666595E-07
 7.94999982E-01  3.58565733E+03  4.01832817E+03  1.41201332E-07
 8.04999982E-01  3.50807176E+03  4.00579033E+03  1.36004268E-07
 8.14999982E-01  3.43309201E+03  3.99344568E+03  1.31059152E-07
 8.24999982E-01  3.36060020E+03  3.98128893E+03  1.26350898E-07
 8.34999981E-01  3.29048509E+03  3.96931499E+03  1.21865494E-07
 8.44999981E-01  3.22264167E+03  3.95751898E+03  1.17589909E-07
 8.54999981E-01  3.15697075E+03  3.94589618E+03  1.13512016E-07
 8.64999981E-01  3.09337856E+03  3.93444208E+03  1.09620520E-07
 8.74999980E-01  3.03177639E+03  3.92315232E+03  1.05904892E-07
 8.84999980E-01  2.97208027E+03  3.91202270E+03  1.02355308E-07
 8.94999980E-01  2.91421069E+03  3.90104917E+03  9.89625947E-08
 9.04999980E-01  2.85809227E+03  3.89022785E+03  9.57181821E-08
 9.14999980E-01  2.80365353E+03  3.87955497E+03  9.26140545E-08
 9.24999979E-01  2.75082667E+03  3.86902691E+03  8.96427108E-08
 9.34999979E-01  2.69954729E+03  3.85864017E+03  8.67971263E-08
 9.44999979E-01  2.64975423E+03  3.84839136E+03  8.40707175E-08
 9.54999979E-01  2.60138935E+03  3.83827724E+03  8.14573101E-08
 9.64999978E-01  2.55439738E+03  3.82829464E+03  7.89511099E-08
 9.74999978E-01  2.50872571E+03  3.81844052E+03  7.65466753E-08
 9.84999978E-01  2.46432428E+03  3.80871193E+03  7.42388931E-08
 9.94999978E-01  2.42114538E+03  3.79910602E+03  7.20229552E-08
 1.00499998E+00  2.37914357E+03  3.78962004E+03  6.98943377E-08
 1.01499998E+00  2.33827553E+03  3.78025131E+03  6.78487815E-08
 1.02499998E+00  2.29849993E+03  3.77099726E+03  6.58822744E-08
 1.03499998E+00  2.25977733E+03  3.76185538E+03  6.39910343E-08
 1.04499998E+00  2.22207007E+03  3.75282325E+03  6.21714946E-08
 1.05499998E+00  2.18534221E+03  3.74389852E+03  6.04202893E-08
 1.06499998E+00  2.14955937E+03  3.73507891E+03  5.87342404E-08
 1.07499998E+00  2.11468871E+03  3.72636222E+03  5.71103454E-08
 1.08499998E+00  2.08069880E+03  3.71774629E+03  5.55457666E-08
 1.09499998E+00  2.04755959E+03  3.70922906E+03  5.40378202E-08
 1.10499998E+00  2.01524231E+03  3.70080851E+03  5.25839668E-08
 1.11499998E+00  1.98371940E+03  3.69248268E+03  5.11818026E-08
 1.12499997E+00  1.95296448E+03  3.68424967E+03  4.98290506E-08
 1.13499997E+00  1.92295225E+03  3.67610763E+03  4.85235532E-08
 1.14499997E+00  1.89365848E+03  3.66805477E+03  4.72632650E-08
 1.15499997E+00  1.86505991E+03  3.66008935E+03  4.60462457E-08
 1.16499997E+00  1.83713423E+03  3.65220967E+03  4.48706544E-08
 1.17499997E+00  1.80986004E+03  3.64441409E+03  4.37347431E-08
 1.18499997E+00  1.78321679E+03  3.63670100E+03  4.26368517E-08
 1.19499997E+00  1.75718475E+03  3.62906885E+03  4.15754026E-08
 1.20499997E+00  1.73174494E+03  3.62151611E+03  4.05488964E-08
 1.21499997E+00  1.70687915E+03  3.61404132E+03  3.95559069E-08
 1.22499997E+00  1.68256985E+03  3.60664304E+03  3.85950772E-08
 1.23499997E+00  1.65880021E+03  3.59931987E+03  3.76651158E-08
 1.24499997E+00  1.63555402E+03  3.59207045E+03  3.67647930E-08
 1.25499997E+00  1.61281569E+03  3.58489345E+03  3.58929374E-08
 1.26499997E+00  1.59057019E+03  3.57778758E+03  3.50484328E-08
 1.27499997E+00  1.56880309E+03  3.57075158E+03  3.42302149E-08
 1.28499997E+00  1.54750045E+03  3.56378423E+03  3.34372688E-08
 1.29499997E+00  1.52664888E+03  3.55688432E+03  3.26686264E-08
 1.30499997E+00  1.50623544E+03  3.55005070E+03  3.19233636E-08
 1.31499997E+00  1.48624769E+03  3.54328222E+03  3.12005982E-08
 1.32499997E+00  1.46667359E+03  3.53657778E+03  3.04994877E-08
 1.33499997E+00  1.44750157E+03  3.52993629E+03  2.98192271E-08
 1.34499997E+00  1.42872045E+03  3.52335670E+03  2.91590470E-08
 1.35499997E+00  1.41031944E+03  3.51683797E+03  2.85182120E-08
 1.36499997E+00  1.39228812E+03  3.51037910E+03  2.78960187E-08
 1.37499997E+00  1.37461645E+03  3.50397912E+03  2.72917940E-08
 1.38499997E+00  1.35729471E+03  3.49763705E+03  2.67048941E-08
 1.39499997E+00  1.34031351E+03  3.49135196E+03  2.61347023E-08
 1.40499997E+00  1.32366380E+03  3.48512294E+03  2.55806283E-08
 1.41499997E+00  1.30733681E+03  3.47894909E+03  2.50421066E-08
 1.42499997E+00  1.29132407E+03  3.47282954E+03  2.45185954E-08
 1.43499997E+00  1.27561739E+03  3.46676344E+03  2.40095752E-08
 1.44499997E+00  1.26020885E+03  3.46074995E+03  2.35145482E-08
 1.45499997E+00  1.24509079E+03  3.45478826E+03  2.30330367E-08
 1.46499997E+00  1.23025578E+03  3.44887757E+03  2.25645827E-08
 1.47499997E+00  1.21569666E+03  3.44301709E+03  2.21087464E-08
 1.48499997E+00  1.20140647E+03  3.43720607E+03  2.16651060E-08
 1.49499997E+00  1.18737847E+03  3.43144376E+03  2.12332563E-08
 1.50499997E+00  1.17360617E+03  3.42572943E+03  2.08128081E-08
 1.51499997E+00  1.16008324E+03  3.42006236E+03  2.04033877E-08
 1.52499997E+00  1.14680356E+03  3.41444186E+03  2.00046358E-08
 1.53499997E+00  1.13376121E+03  3.40886725E+03  1.96162072E-08
 1.54499997E+00  1.12095044E+03  3.40333784E+03  1.92377700E-08
 1.55499997E+00  1.10836568E+03  3.39785299E+03  1.88690050E-08
 1.56499997E+00  1.09600153E+03  3.39241206E+03  1.85096051E-08
 1.57499996E+00  1.08385275E+03  3.38701441E+03  1.81592750E-08
 1.58499996E+00  1.07191424E+03  3.38165943E+03  1.78177303E-08
 1.59499996E+00  1.06018110E+03  3.37634651E+03  1.74846973E-08
 1.60499996E+00  1.04864851E+03  3.37107507E+03  1.71599125E-08
 1.61499996E+00  1.03731184E+03  3.36584453E+03  1.68431222E-08
 1.62499996E+00  1.02616659E+03  3.36065432E+03  1.65340819E-08
 1.63499996E+00  1.01520836E+03  3.35550387E+03  1.62325560E-08
 1.64499996E+00  1.00443290E+03  3.35039266E+03  1.59383175E-08
 1.65499996E+00  9.93836086E+02  3.34532013E+03  1.56511475E-08
 1.66499996E+00  9.83413900E+02  3.34028578E+03  1.53708352E-08
 1.67499996E+00  9.73162440E+02  3.33528907E+03  1.50971770E-08
 1.68499996E+00  9.63077917E+02  3.33032952E+03  1.48299765E-08
 1.69499996E+00  9.53156644E+02  3.32540663E+03  1.45690446E-08
 1.70499996E+00  9.43395038E+02  3.32051990E+03  1.43141983E-08
 1.71499996E+00  9.33789618E+02  3.31566888E+03  1.40652614E-08
 1.72499996E+00  9.24336994E+02  3.31085308E+03  1.38220634E-08
 1.73499996E+00  9.15033871E+02  3.30607205E+03  1.35844401E-08
 1.74499996E+00  9.05877043E+02  3.30132534E+03  1.33522325E-08
 1.75499996E+00  8.96863392E+02  3.29661252E+03  1.31252873E-08
 1.76499996E+00  8.87989881E+02  3.29193314E+03  1.29034562E-08
 1.77499996E+00  8.79253556E+02  3.28728679E+03  1.26865959E-08
 1.78499996E+00  8.70651541E+02  3.28267304E+03  1.24745681E-08
 1.79499996E+00  8.62181036E+02  3.27809149E+03  1.22672388E-08
 1.80499996E+00  8.53839315E+02  3.27354173E+03  1.20644787E-08
 1.81499996E+00  8.45623721E+02  3.26902338E+03  1.18661625E-08
 1.82499996E+00  8.37531670E+02  3.26453603E+03  1.16721692E-08
 1.83499996E+00  8.29560641E+02  3.26007932E+03  1.14823815E-08
 1.84499996E+00  8.21708180E+02  3.25565286E+03  1.12966863E-08
 1.85499996E+00  8.13971894E+02  3.25125629E+03  1.11149737E-08
 1.86499996E+00  8.06349453E+02  3.24688924E+03  1.09371375E-08
 1.87499996E+00  7.98838583E+02  3.24255137E+03  1.07630749E-08
 1.88499996E+00  7.91437070E+02  3.23824233E+03  1.05926864E-08
 1.89499996E+00  7.84142754E+02  3.23396176E+03  1.04258756E-08
 1.90499996E+00  7.76953529E+02  3.22970933E+03  1.02625489E-08
 1.91499996E+00  7.69867341E+02  3.22548472E+03  1.01026160E-08
 1.92499996E+00  7.62882187E+02  3.22128759E+03  9.94598908E-09
 1.93499996E+00  7.55996113E+02  3.21711763E+03  9.79258323E-09
 1.94499996E+00  7.49207211E+02  3.21297453E+03  9.64231605E-09
 1.95499996E+00  7.42513622E+02  3.20885796E+03  9.49510768E-09
 1.96499996E+00  7.35913531E+02  3.20476763E+03  9.35088068E-09
 1.97499996E+00  7.29405164E+02  3.20070323E+03  9.20955996E-09
 1.98499996E+00  7.22986793E+02  3.19666448E+03  9.07107267E-09
 1.99499996E+00  7.16656730E+02  3.19265109E+03  8.93534817E-09
 2.00499996E+00  7.10413325E+02  3.18866276E+03  8.80231789E-09
 2.01499995E+00  7.04254970E+02  3.18469922E+03  8.67191531E-09
 2.02499995E+00  6.98180091E+02  3.18076019E+03  8.54407588E-09
 2.03499995E+00  6.92187154E+02  3.17684540E+03  8.41873693E-09
 2.04499995E+00  6.86274658E+02  3.17295458E+03  8.29583762E-09
 2.05499995E+00  6.80441139E+02  3.16908748E+03  8.17531887E-09
 2.06499995E+00  6.74685165E+02  3.16524382E+03  8.05712333E-09
 2.07499995E+00  6.69005336E+02  3.16142336E+03  7.94119529E-09
 2.08499995E+00  6.63400287E+02  3.15762585E+03  7.82748063E-09
 2.09499995E+00  6.57868680E+02  3.15385104E+03  7.71592678E-09
 2.10499995E+00  6.52409210E+02  3.15009868E+03  7.60648265E-09
 2.11499995E+00  6.47020600E+02  3.14636854E+03  7.49909861E-09
 2.12499995E+00  6.41701602E+02  3.14266038E+03  7.39372641E-09
 2.13499995E+00  6.36450995E+02  3.13897397E+03  7.29031916E-09
 2.14499995E+00  6.31267586E+02  3.13530907E+03  7.18883126E-09
 2.15499995E+00  6.26150207E+02  3.13166548E+03  7.08921840E-09
 2.16499995E+00  6.21097716E+02  3.12804296E+03  6.99143747E-09
 2.17499995E+00  6.16108998E+02  3.12444129E+03  6.89544654E-09
 2.18499995E+00  6.11182959E+02  3.12086026E+03  6.80120485E-09
 2.19499995E+00  6.06318529E+02  3.11729966E+03  6.70867272E-09
 2.20499995E+00  6.01514664E+02  3.11375928E+03  6.61781158E-09
 2.21499995E+00  5.96770340E+02  3.11023892E+03  6.52858387E-09
 2.22499995E+00  5.92084554E+02  3.10673836E+03  6.44095305E-09
 2.23499995E+00  5.87456327E+02  3.10325741E+03  6.35488356E-09
 2.24499995E+00  5.82884698E+02  3.09979588E+03  6.27034077E-09
 2.25499995E+00  5.78368728E+02  3.09635357E+03  6.18729098E-09
 2.26499995E+00  5.73907496E+02  3.09293029E+03  6.10570139E-09
 2.27499995E+00  5.69500103E+02  3.08952585E+03  6.02554004E-09
 2.28499995E+00  5.65145665E+02  3.08614006E+03  5.94677581E-09
 2.29499995E+00  5.60843320E+02  3.08277275E+03  5.86937841E-09
 2.30499995E+00  5.56592220E+02  3.07942372E+03  5.79331830E-09
 2.31499995E+00  5.52391538E+02  3.07609281E+03  5.71856673E-09
 2.32499995E+00  5.48240460E+02  3.07277984E+03  5.64509569E-09
 2.33499995E+00  5.44138193E+02  3.06948463E+03  5.57287786E-09
 2.34499995E+00  5.40083956E+02  3.06620701E+03  5.50188664E-09
 2.35499995E+00  5.36076987E+02  3.06294681E+03  5.43209611E-09
 2.36499995E+00  5.32116536E+02  3.05970388E+03  5.36348097E-09
 2.37499995E+00  5.28201870E+02  3.05647804E+03  5.29601660E-09
 2.38499995E+00  5.24332271E+02  3.05326914E+03  5.22967896E-09
 2.39499995E+00  5.20507034E+02  3.05007701E+03  5.16444464E-09
 2.40499995E+00  5.16725468E+02  3.04690149E+03  5.10029078E-09
 2.41499995E+00  5.12986897E+02  3.04374244E+03  5.03719512E-09
 2.42499995E+00  5.09290656E+02  3.04059970E+03  4.97513593E-09
 2.43499995E+00  5.05636095E+02  3.03747311E+03  4.91409200E-09
 2.44499995E+00  5.02022576E+02  3.03436254E+03  4.85404266E-09
 2.45499995E+00  4.98449472E+02  3.03126782E+03  4.79496775E-09
 2.46499994E+00  4.94916169E+02  3.02818883E+03  4.73684756E-09
 2.47499994E+00  4.91422065E+02  3.02512540E+03  4.67966290E-09
 2.48499994E+00  4.87966571E+02  3.02207742E+03  4.62339501E-09
 2.49499994E+00  4.84549106E+02  3.01904472E+03  4.56802561E-09
 2.50499994E+00  4.81169101E+02  3.01602718E+03  4.51353681E-09
 2.51499994E+00  4.77826000E+02  3.01302466E+03  4.45991120E-09
 2.52499994E+00  4.74519254E+02  3.01003703E+03  4.40713173E-09
 2.53499994E+00  4.71248328E+02  3.00706415E+03  4.35518180E-09
 2.54499994E+00  4.68012693E+02  3.00410589E+03  4.30404516E-09
 2.55499994E+00  4.64811833E+02  3.00116213E+03  4.25370596E-09
 2.56499994E+00  4.61645240E+02  2.99823273E+03  4.20414873E-09
 2.57499994E+00  4.58512416E+02  2.99531758E+03  4.15535832E-09
 2.58499994E+00  4.55412871E+02  2.99241654E+03  4.10731997E-09
 2.59499994E+00  4.52346126E+02  2.98952950E+03  4.06001925E-09
 2.60499994E+00  4.49311708E+02  2.98665633E+03  4.01344205E-09
 2.61499994E+00  4.46309155E+02  2.98379691E+03  3.96757459E-09
 2.62499994E+00  4.43338013E+02  2.98095113E+03  3.92240340E-09
 2.63499994E+00  4.40397834E+02  2.97811887E+03  3.87791532E-09
 2.64499994E+00  4.37488181E+02  2.97530002E+03  3.83409748E-09
 2.65499994E+00  4.34608623E+02  2.97249445E+03  3.79093732E-09
 2.66499994E+00  4.31758738E+02  2.96970206E+03  3.74842253E-09
 2.67499994E+00  4.28938109E+02  2.96692274E+03  3.70654110E-09
 2.68499994E+00  4.26146329E+02  2.96415637E+03  3.66528129E-09
 2.69499994E+00  4.23382996E+02  2.96140286E+03  3.62463159E-09
 2.70499994E+00  4.20647718E+02  2.95866208E+03  3.58458077E-09
 2.71499994E+00  4.17940107E+02  2.95593395E+03  3.54511786E-09
 2.72499994E+00  4.15259782E+02  2.95321834E+03  3.50623209E-09
 2.73499994E+00  4.12606371E+02  2.95051516E+03  3.46791295E-09
 2.74499994E+00  4.09979506E+02  2.94782431E+03  3.43015017E-09
 2.75499994E+00  4.07378827E+02  2.94514569E+03  3.39293367E-09
 2.76499994E+00  4.04803978E+02  2.94247919E+03  3.35625363E-09
 2.77499994E+00  4.02254611E+02  2.93982472E+03  3.32010040E-09
 2.78499994E+00  3.99730383E+02  2.93718217E+03  3.28446457E-09
 2.79499994E+00  3.97230958E+02  2.93455147E+03  3.24933690E-09
 2.80499994E+00  3.94756004E+02  2.93193250E+03  3.21470838E-09
 2.81499994E+00  3.92305196E+02  2.92932517E+03  3.18057017E-09
 2.82499994E+00  3.89878214E+02  2.92672940E+03  3.14691363E-09
 2.83499994E+00  3.87474742E+02  2.92414509E+03  3.11373028E-09
 2.84499994E+00  3.85094472E+02  2.92157215E+03  3.08101184E-09
 2.85499994E+00  3.82737100E+02  2.91901049E+03  3.04875020E-09
 2.86499994E+00  3.80402325E+02  2.91646002E+03  3.01693741E-09
 2.87499994E+00  3.78089854E+02  2.91392065E+03  2.98556570E-09
 2.88499994E+00  3.75799396E+02  2.91139230E+03  2.95462744E-09
 2.89499994E+00  3.73530668E+02  2.90887488E+03  2.92411518E-09
 2.90499994E+00  3.71283389E+02  2.90636831E+03  2.89402161E-09
 2.91499993E+00  3.69057283E+02  2.90387250E+03  2.86433957E-09
 2.92499993E+00  3.66852080E+02  2.90138737E+03  2.83506205E-09
 2.93499993E+00  3.64667512E+02  2.89891284E+03  2.80618218E-09
 2.94499993E+00  3.62503317E+02  2.89644882E+03  2.77769324E-09
 2.95499993E+00  3.60359238E+02  2.89399524E+03  2.74958863E-09
 2.96499993E+00  3.58235019E+02  2.89155202E+03  2.72186190E-09
 2.97499993E+00  3.56130411E+02  2.88911907E+03  2.69450671E-09
 2.98499993E+00  3.54045168E+02  2.88669633E+03  2.66751686E-09
 2.99499993E+00  3.51979048E+02  2.88428371E+03  2.64088627E-09
